=== Epoch 1 ===
gen	avg	max	min	std
67	69421057.5484	75038789.4637	0.0000	19246021.2691
68	71533823.7199	75038789.4637	0.0000	14853945.5565
69	69915512.2701	75038789.4637	0.0000	17965799.7000
70	72037237.8851	75038789.4637	0.0000	14704539.6082
71	69035686.3066	75038789.4637	0.0000	20357513.2671
72	70997953.0572	75038789.4637	0.0000	16539612.4850
73	72037237.8851	75038789.4637	0.0000	14704539.6082
74	67941781.6758	75038789.4637	0.0000	21464550.3067
75	71845983.1117	75038789.4637	0.0000	14353059.2376
76	68760458.9920	75038789.4637	0.0000	19728135.8947
77	70976699.2302	75038789.4637	0.0000	16503726.3122
78	69087827.6028	75038789.4637	0.0000	19831509.3260
79	72981932.2848	75038789.4637	0.0000	10552787.3153
80	71984082.0602	75038789.4637	0.0000	14372808.5214
81	66492859.1472	75038789.4637	0.0000	22573476.5463
82	71164166.1063	75038789.4637	0.0000	15759684.9424
83	71700221.6586	75038789.4637	0.0000	14809741.1427
84	69035686.3066	75038789.4637	0.0000	20357513.2671
85	69007586.7070	75038789.4637	0.0000	19753707.0320
86	67733858.5126	75038789.4637	0.0000	20735096.7938
87	69762303.2812	75038789.4637	0.0000	18590450.1263
88	71038960.5733	75038789.4637	0.0000	16279549.9908
89	69293903.3350	75038789.4637	0.0000	19631018.6749
90	72635986.1419	75038789.4637	0.0000	12268141.4451
91	72374240.5294	75038789.4637	0.0000	12326817.0712
92	69354998.6935	75038789.4637	0.0000	18798518.9240
93	72878137.6950	75038789.4637	0.0000	11651128.8990
94	68270656.5475	75038789.4637	0.0000	20654527.3764
95	70036933.0523	75038789.4637	0.0000	17605963.6303
96	69786074.2012	75038789.4637	0.0000	19145923.2492
97	69775858.8863	75038789.4637	0.0000	19143390.2874
98	70238862.9047	75038789.4637	0.0000	17516039.8403
99	70055893.1127	75038789.4637	0.0000	18333428.3255
=== Epoch 2 ===
gen	avg	max	min	std
0	4261026.1318	44376516.3697	0.0000	10527779.6667
1	6754016.9714	44738313.6795	0.0000	13226995.1879
