=== Epoch 1 ===
gen	avg	max	min	std
46	104253755.3207	117869709.1186	1710753.5274	35021005.9269
47	95898998.2176	117869709.1186	7549261.8870	39861096.7381
48	87236507.9715	117869709.1186	1453680.3746	45453924.3686
49	92395359.6642	117869709.1186	831390.1435	42544551.6485
=== Epoch 1 ===
gen	avg	max	min	std
0	11401533.3658	42706808.9212	210976.4796	10007219.1298
1	17966170.6012	38250143.8440	683869.4811	10743008.7918
2	22484554.3229	38250143.8440	465066.0653	10843062.5666
3	27666079.3495	42205347.1062	2181317.8417	9752876.9564
4	31257517.2874	52408600.1390	3559796.8729	11099154.7114
5	32703970.5631	49809032.3337	1273418.5525	11824738.4109
6	33277955.2334	50585179.2986	290542.8845	11573232.7524
7	37553339.8349	54756226.4044	2002408.4681	10111889.5847
8	39651208.8874	54756226.4044	4461015.6596	12183644.4665
9	41679461.9870	64667403.2338	2414263.9064	13333389.8080
10	45382797.1181	67699226.0006	1434678.7053	14632492.1811
11	45534690.5260	67699226.0006	650771.2006	18228847.9415
12	50620036.0262	70629813.0063	2410284.5800	14858609.7741
13	55111087.3271	78698023.2973	1588020.9255	17081472.3992
14	56235080.3463	78698023.2973	1121601.0078	21345330.5059
15	57744329.5563	78698023.2973	6231057.4712	17727951.1221
16	63237234.4217	78698023.2973	4636874.5985	14897946.3734
17	56335223.4053	78698023.2973	2199102.9966	24727723.4987
18	61394505.6733	78698023.2973	3030721.7698	21087472.4850
19	68161173.1192	78698023.2973	978516.6817	17956018.6621
20	67838861.4156	78698023.2973	1664849.6419	22132423.3266
21	64843558.3284	78698023.2973	4203666.1847	24481615.0682
22	70788938.1220	92186415.4107	4931547.7642	19103199.9612
23	66975485.6378	78698023.2973	917429.3495	23660071.6089
24	65418263.3744	78698023.2973	488569.1330	26418816.1205
25	65780864.6211	78698023.2973	3501174.2362	24747425.9234
26	69249229.8462	78698023.2973	4743525.9612	22033754.4380
27	66120196.0566	78698023.2973	3425172.0671	22833500.9974
28	69361023.4466	90852467.5435	6894329.3697	18746606.9769
29	66799493.7549	90852467.5435	3208829.5344	24380147.1848
30	67739428.6464	90852467.5435	1034093.5567	23128179.1827
31	72737831.4400	90852467.5435	698855.4099	19709929.6476
32	70864872.3122	90852467.5435	5654753.3124	22585717.8291
33	68782756.3647	90852467.5435	1055511.1311	26808942.7918
34	78656883.6641	90852467.5435	17714031.2079	17197862.7021
35	71809795.3867	90852467.5435	464572.4940	31476231.5214
36	71299664.9114	90852467.5435	588080.9813	31486576.6728
37	77349517.2513	90852467.5435	4133581.6654	25646720.2229
38	77513342.5320	90852467.5435	807537.2362	28330174.1375
39	80012617.6481	90852467.5435	4424096.0575	24572077.7840
40	80367183.6927	90852467.5435	1006724.3163	22065568.3083
41	76071027.1290	90852467.5435	5707287.1968	29559790.3678
42	71472646.3793	90852467.5435	1701976.7592	33003535.7422
43	74572651.7040	90852467.5435	2270010.3648	31420652.8059
44	75999280.8077	90852467.5435	1461209.1502	28655518.4415
45	81736496.8576	90852467.5435	4793429.3783	23274912.8835
46	78498081.0683	90852467.5435	3686288.4653	26731695.6707
47	77983311.0446	90852467.5435	4548859.8301	27605651.2958
48	76299975.6243	90852467.5435	793084.0430	27314749.9111
49	82335442.9714	90852467.5435	10924365.3049	20524966.6705
=== Epoch 1 ===
gen	avg	max	min	std
0	22214180.9815	61494368.6031	6166645.6265	10332221.6218
1	28649052.6576	62648980.5937	3384425.8769	12532819.6414
2	35674080.3599	62648980.5937	8738293.8533	14638004.2842
3	40251596.7317	66531732.1837	10455550.5805	14592590.9682
4	50665234.9524	66531732.1837	14127594.0081	14808114.7515
5	57718996.4501	81844025.4302	24533384.1500	12551041.7273
6	57565426.3246	81844025.4302	15581116.0080	16070495.7285
7	59366981.1897	81844025.4302	4727663.1450	16913379.1322
8	65012569.8708	101688479.0590	28811099.1618	13405056.6736
9	68535004.8648	106056011.6795	8742333.1791	17425152.2145
10	71257620.1768	106056011.6795	8016812.1078	19261848.3815
11	79887307.1411	122612430.8639	6153684.6462	19438676.8985
12	72416460.3762	127994857.0876	6587918.4024	33788341.3244
13	84821521.9237	135852039.9671	6078297.0691	31786069.3614
14	86062475.3970	135852039.9671	6706450.2626	36322310.4929
15	94080400.5037	135852039.9671	12366265.6219	34348723.7925
16	100348678.4726	135852039.9671	14352083.3734	34423634.1594
17	109850465.1220	135852039.9671	7315211.8755	37115394.3249
18	117502639.0404	135852039.9671	14527212.4661	31675336.1449
19	120501106.5102	135852039.9671	8396708.6099	29965161.9854
20	120857097.8034	135852039.9671	12204283.0944	33991432.6092
21	104878221.2801	135852039.9671	5369809.6436	46464731.9190
22	107193892.6400	135852039.9671	18425428.3637	43967773.4966
23	119382964.7885	135852039.9671	14856594.2340	33714706.9584
24	118721770.6359	135852039.9671	12084694.4625	36650573.5101
25	116499544.0191	135852039.9671	15430605.6832	39294080.9626
26	110983676.9163	135852039.9671	16727238.9735	41327479.3067
27	103948206.2703	135852039.9671	8072691.2325	46833128.9941
28	113955207.6751	135852039.9671	6776429.3824	42025885.3663
29	119097465.5173	135852039.9671	26698087.8461	35589943.9527
30	119899321.2854	135852039.9671	8132139.5627	34064725.0608
31	124710116.3424	135852039.9671	6306783.5515	28143946.1780
32	113115230.2252	135852039.9671	7971939.6362	41229981.0899
33	115233448.1881	135852039.9671	24211538.5418	34873957.8977
34	123572881.5197	135852039.9671	15779155.5444	32865816.4711
35	115912921.6679	135852039.9671	10707826.8653	38706681.9446
36	111799050.8995	135852039.9671	13370620.4740	39472148.0807
37	113150117.9161	135852039.9671	9921338.6755	39263415.7109
38	109543330.8585	135852039.9671	14303638.6074	43429747.6279
39	116750547.8245	135852039.9671	8960999.8393	39237175.7714
40	110459153.2345	135852039.9671	5712317.7151	40347320.9228
41	108189597.1594	135852039.9671	7712146.5096	43351394.2835
42	120105777.1474	135852039.9671	13404961.8129	33628585.7912
43	116381184.8099	135852039.9671	10096738.6006	40378613.0219
44	123620276.6927	135852039.9671	13166124.8430	33759103.9657
45	116365962.6663	135852039.9671	14557892.5147	37953535.6413
46	109719955.7930	135852039.9671	3343150.2901	42730257.8516
47	116632910.9936	135852039.9671	17193634.1434	37020779.3632
48	119971867.6810	135852039.9671	25151639.3765	32121359.2537
49	125712799.7306	135852039.9671	12957424.2269	28602439.2444
=== Epoch 1 ===
gen	avg	max	min	std
0	10555089.0489	35129654.1784	1203362.0208	8181018.2934
1	14688062.3714	35129654.1784	2166245.2852	8829709.8782
2	23882823.1485	48074172.9840	4938452.4091	11384992.2623
3	27250721.9918	56180043.9370	3910401.9768	11715821.4460
4	30225010.4465	56180043.9370	2106933.1654	12968303.1453
5	33970832.1968	56180043.9370	3320540.8520	13691491.0826
6	41636155.0945	56180043.9370	6967242.4997	10647568.7418
7	43972432.7346	61761297.6578	2545198.0908	12991251.7167
8	46180750.3916	61761297.6578	2195382.4618	14609125.8661
9	48961430.3764	61761297.6578	2805238.5901	14376046.0241
10	50765140.8090	62043896.5798	4205107.3187	13576138.7750
11	49796816.3642	62043896.5798	3850387.6193	15385672.5295
