=== Cenário B ===
gen	avg	max	min	std
173	7118424.2914	8419816.0342	0.1141	3008695.6768
174	6828997.2307	8419816.0342	0.0009	3236183.1415
175	7102860.2658	8419816.0342	0.0041	3004558.3986
176	7038136.2781	8419816.0342	0.0001	3095177.4938
177	6949112.5475	8419816.0342	0.5662	3162870.5972
178	7219912.9193	8419816.0342	0.2183	2905593.7005
179	6958765.5603	8419816.0342	0.1081	3158083.7775
180	7126377.7188	8419816.0342	3.1401	3015800.7488
181	7335388.7799	8419816.0342	0.0347	2770781.6542
182	7280025.0347	8419816.0342	2.3581	2836437.2028
183	7109399.9008	8419816.0342	0.0088	3026330.2341
184	7237770.6951	8419816.0342	0.0005	2885714.2606
185	7227366.4080	8419816.0342	0.3236	2899198.1552
186	7266444.3517	8419816.0342	0.0010	2864710.3101
187	7088421.7407	8419816.0342	0.0157	3050842.9927
188	7219058.3939	8419816.0342	0.0143	2913094.2318
189	7239487.5518	8419816.0342	1.2454	2863391.3960
190	7167008.5531	8420404.5117	1.4591	2984001.7422
191	7321690.9298	8420404.5117	0.0684	2820891.5043
192	6940936.3220	8420404.5117	0.1735	3177368.0507
193	7149752.9742	8420404.5117	0.0224	2975439.8183
194	6901119.2878	8420404.5117	0.9668	3172798.4222
195	7202347.7742	8420404.5117	0.0195	2919433.1918
196	7125879.2437	8420404.5117	0.8660	3001582.4051
197	7127283.1087	8420404.5117	0.0030	2966864.2976
198	7174082.1802	8420404.5117	0.0354	2969654.5645
199	7129590.5924	8420404.5117	0.2315	2985821.7533
200	7193064.8690	8420404.5117	2.1740	2933632.2754
201	7142541.3451	8420404.5117	6.5208	2972897.4163
202	7173401.8997	8420404.5117	0.2081	2959870.4919
203	7132839.9164	8420404.5117	0.0207	2991968.2082
204	7092004.2946	8420994.6999	0.0126	3046899.8641
205	7075255.8016	8420994.6999	0.0141	3050610.2591
206	7211827.4827	8420994.6999	0.0164	2931985.7027
207	7360412.3813	8420994.6999	0.4800	2782885.6129
208	7093082.8955	8420994.6999	0.0331	3034246.6363
209	7202167.7620	8420994.6999	2.1064	2942009.3090
210	7318366.7344	8420994.6999	0.0064	2818771.5420
211	7262774.5815	8420994.6999	0.0935	2873521.9848
212	7365109.4739	8420994.6999	0.0023	2747059.3020
213	7208027.6103	8420994.6999	0.0025	2931659.4501
214	7192180.1994	8420994.6999	0.0016	2932201.7701
215	6952438.5988	8420994.6999	0.0384	3150877.9303
216	7031103.3591	8420994.6999	0.0203	3083654.7551
217	7031375.8409	8420994.6999	0.0020	3082941.3081
218	7226719.1725	8420994.6999	0.0094	2909711.2809
219	7170099.1386	8420994.6999	0.0859	2961626.9170
220	7130736.9312	8420994.6999	0.6248	2993624.3716
221	7219994.5871	8420994.6999	0.1226	2911642.0281
222	7260132.8033	8420994.6999	1.0938	2858770.9701
223	7080405.7950	8420994.6999	0.1137	3049297.1400
224	7371567.0928	8420994.6999	0.1260	2747031.0437
225	7292988.3919	8420994.6999	0.0162	2835557.2120
226	7046888.2230	8420994.6999	0.0287	3064566.9408
227	7199680.5403	8420994.6999	0.0014	2943859.9011
228	7085552.6969	8420994.6999	0.0301	3037901.2936
229	7043600.4963	8420994.6999	2.1298	3089454.1856
230	7161786.8480	8420994.6999	0.0603	2963303.5485
231	7061494.3993	8420994.6999	0.0254	3063127.8578
232	7352638.5313	8420994.6999	0.0065	2771163.8311
233	7238364.9806	8420994.6999	0.0138	2882035.9657
234	7094812.4557	8420994.6999	0.0489	3031542.5534
235	7057366.7882	8420994.6999	0.0139	3042549.2640
236	6924367.2004	8420994.6999	0.3709	3150260.7750
237	7010227.8012	8420994.6999	0.0027	3086017.3958
238	6804111.9891	8420994.6999	0.0002	3303639.6060
239	7276511.5958	8420994.6999	0.0284	2842335.8606
240	7358411.1572	8420994.6999	0.0013	2756329.9416
241	7359723.8971	8420994.6999	0.0055	2758182.2839
242	7266493.8709	8420994.6999	0.0027	2848527.7599
243	6942876.7625	8420994.6999	0.0560	3176151.6892
244	7152379.0109	8420994.6999	0.1100	2947020.8291
245	7062325.2079	8420994.6999	0.1718	3031190.4096
246	6992831.4072	8420994.6999	2.2672	3126779.8904
247	7538342.1233	8420994.6999	0.0189	2558672.2282
248	7276305.6816	8420994.6999	3.6408	2857389.8676
249	7214598.4567	8420994.6999	0.6747	2883659.9036
250	6948531.0972	8420994.6999	0.0082	3154766.3427
251	6831404.0169	8420994.6999	0.2020	3269099.1297
252	6885697.9009	8420994.6999	0.0090	3221068.6537
253	7044475.9930	8420994.6999	0.2768	3098677.3599
254	6949970.6807	8420994.6999	0.1799	3146295.1662
255	7219184.4074	8420994.6999	0.0723	2882362.8699
256	7481622.7808	8420994.6999	2.0700	2605919.8942
257	7349916.1411	8420994.6999	0.1003	2781826.4015
258	7308095.7718	8420994.6999	0.0018	2796116.7269
259	7178391.9510	8420994.6999	0.0044	2948938.6588
260	7291172.5576	8420994.6999	0.0556	2838827.6186
261	7415205.2569	8420994.6999	0.6260	2719496.7259
262	7195481.1133	8420994.6999	2.6339	2952594.5061
263	7042737.4788	8420994.6999	0.0016	3072457.3788
264	7073700.8069	8420994.6999	1.0898	3056283.8108
265	7324519.0652	8420994.6999	2.5339	2800766.1025
266	7024215.5080	8420994.6999	0.0768	3123215.1292
267	7255679.1117	8420994.6999	0.1342	2863973.6215
268	7280063.1881	8420994.6999	0.6043	2838357.9058
269	7108292.8066	8420994.6999	0.1057	3020957.7428
270	7036443.6302	8420994.6999	0.0140	3072115.6835
271	7048640.8908	8420994.6999	0.0162	3074283.8077
272	7331937.5359	8420994.6999	0.4723	2787720.6775
273	7132774.8860	8420994.6999	0.1095	3001017.4902
274	7201029.8945	8420994.6999	0.0023	2944509.9894
275	7022623.7275	8420994.6999	1.3522	3096383.4309
276	6980497.0588	8420994.6999	0.2029	3134271.4439
277	7142963.4400	8420994.6999	0.0175	3004477.2942
278	7188780.4576	8420994.6999	0.0096	2941355.6803
279	7041926.7534	8420994.6999	1.1947	3088083.4714
280	7081703.2328	8420994.6999	0.1414	3063726.4283
281	7073779.0214	8420994.6999	0.0335	3056742.7134
282	6962563.4952	8420994.6999	0.2356	3101973.9159
283	7060106.6980	8420994.6999	0.3816	3044808.1481
284	7206763.9116	8420994.6999	0.1884	2907730.9159
285	7055702.1415	8420994.6999	0.0030	3058814.7576
286	7047462.3702	8420994.6999	0.0780	3069209.5519
287	7151982.7293	8420994.6999	0.0549	2959512.6753
288	7356366.6647	8420994.6999	1.8786	2769110.5922
289	7296116.2237	8420994.6999	0.0001	2842518.5346
290	7023585.3189	8557343.9885	1.5583	3082762.2235
291	7079741.8360	8557343.9885	0.0214	3051156.6739
292	7291245.2467	8557343.9885	0.4626	2820799.2380
293	6971521.2056	8557343.9885	0.0009	3168679.2697
294	7248864.8650	8557343.9885	0.0180	2959543.1396
295	7177525.7628	8557343.9885	0.0022	3099422.4554
296	7195904.1246	8557343.9885	0.0227	3111604.0635
297	7516143.7690	8557343.9885	0.0171	2777149.0920
298	7169822.4973	8560924.5311	0.0019	3124033.3920
299	7279094.3727	8560924.5311	1.4981	3013697.8420
