=== Cenário B ===
gen	avg	max	min	std
321	6739907.8525	8180534.5362	0.0000	3081167.4165
322	6723862.7140	8180534.5362	0.0000	3093482.2483
323	6896613.3047	8180534.5362	0.0000	2939033.5414
324	7093242.1986	8180534.5362	0.0000	2732379.3853
325	6972925.0191	8180534.5362	0.0000	2864819.3524
326	6521903.4310	8180534.5362	0.0000	3254262.7136
327	6916346.9413	8180534.5362	0.0000	2919086.6533
328	7045367.0980	8180534.5362	0.0000	2769104.5660
329	6977768.3569	8180534.5362	0.0000	2836563.9541
330	6862331.0280	8180534.5362	0.0000	2970769.2092
331	6952901.9803	8180534.5362	0.0000	2898400.8899
332	6964368.2180	8180534.5362	0.0000	2887380.1452
333	6935157.4194	8180534.5362	0.0000	2891040.6942
334	6904176.4283	8180534.5362	0.0000	2920361.1465
335	7094322.7914	8180534.5362	0.0000	2733513.3243
336	6914377.3850	8180534.5362	0.0000	2929779.6874
337	6891370.5053	8180534.5362	0.0000	2968340.5964
338	6919432.5594	8180534.5362	0.0000	2936779.9081
339	6718569.6292	8180534.5362	0.0000	3097862.7616
340	6810725.2642	8238927.2824	0.0000	3016330.7916
341	6907505.4519	8238927.2824	0.0000	2927175.0729
342	7072590.2686	8238927.2824	0.0000	2776315.4358
343	7009278.1946	8238927.2824	0.0000	2849622.6140
344	6982334.9798	8238927.2824	0.0000	2887399.0604
345	7003888.0722	8238927.2824	0.0000	2866349.2168
346	7269585.8063	8239420.6470	0.0000	2610028.3322
347	6685023.7075	8239420.6470	0.0000	3175745.0835
348	6835156.1228	8239420.6470	0.0000	3045882.0838
349	7004988.2576	8239420.6470	0.0000	2893854.5061
350	7008437.9356	8239420.6470	0.0000	2906569.6812
351	7008394.7381	8239420.6470	0.0000	2880963.0380
352	6928603.8696	8239420.6470	0.0000	2985996.5456
353	7086416.7683	8239420.6470	0.0000	2809576.7446
354	6859896.0762	8239420.6470	0.0000	3034398.2560
355	7157178.0167	8239420.6470	0.0000	2759147.2623
356	7066084.0773	8239420.6470	0.0000	2847645.9957
357	6739742.7366	8239420.6470	0.0000	3147697.0479
358	6865440.6067	8239420.6470	0.0000	3025562.5242
359	6949932.4146	8239420.6470	0.0000	2928164.5468
360	6938355.4602	8239420.6470	0.0000	2968013.5439
361	6748181.6635	8239420.6470	0.0000	3154197.4257
362	7082096.7455	8239420.6470	0.0000	2837704.1016
363	7022934.1561	8239420.6470	0.0000	2902501.2028
364	6930354.4032	8239420.6470	0.0000	2950283.6464
365	6901393.1301	8239420.6470	0.0000	2977399.7730
366	7112157.4689	8239420.6470	0.0000	2792639.5123
367	6978171.6602	8239420.6470	0.0000	2950106.1590
368	6852174.6516	8248047.4378	0.0000	3046749.9620
369	6995969.5425	8248047.4378	0.0000	2905686.1820
370	6952797.5148	8248047.4378	0.0000	2950337.5605
371	7195943.2015	8248047.4378	0.0000	2700628.5861
372	6950545.1796	8248047.4378	0.0000	2967964.5208
373	6993247.7888	8248047.4378	0.0000	2925781.3137
